5.503,14488.0
5.503,14488.0
5.503,14488.0
5.503,14488.0
6.355,5882.128
6.355,5882.128
6.355,5882.128
8.992,5664.808
8.992,5664.808
8.992,5664.808
8.992,5664.808
8.992,5664.808
8.992,5664.808
10.548,2491.9359999999997
10.548,2491.9359999999997
10.548,2491.9359999999997
10.548,2491.9359999999997
10.548,2491.9359999999997
10.548,2491.9359999999997
10.548,2491.9359999999997
10.548,2491.9359999999997
10.548,2491.9359999999997
10.548,2491.9359999999997
10.548,2491.9359999999997
10.548,2491.9359999999997
11.018,1506.752
11.018,1506.752
11.018,1506.752
11.018,1506.752
12.729,1839.9759999999999
12.729,1839.9759999999999
12.729,1839.9759999999999
13.877,1057.624
13.877,1057.624
13.877,1057.624
13.877,1057.624
13.877,1057.624
13.877,1057.624
13.877,1057.624
13.877,1057.624
13.877,1057.624
13.877,1057.624
13.877,1057.624
13.877,1057.624
14.239,738.8879999999999
14.239,738.8879999999999
14.239,738.8879999999999
14.239,738.8879999999999
14.239,738.8879999999999
14.239,738.8879999999999
14.239,738.8879999999999
14.239,738.8879999999999
14.239,738.8879999999999
14.239,738.8879999999999
14.239,738.8879999999999
14.239,738.8879999999999
